Order ID,Customer ID,Order Date,Ship Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Profit_Margin,Profit
ca-2017-120824,aw-10930,2017-06-12,2017-06-16,central,home office,office supplies,paper,xerox 1975,15.552,0.25,3.89
ca-2017-120824,aw-10930,2017-06-12,2017-06-16,central,home office,furniture,chairs,global enterprise series seating high-back swivel/tilt chairs,379.372,0.08,30.35
ca-2017-120824,aw-10930,2017-06-12,2017-06-16,central,home office,office supplies,storage,staple magnet,67.536,0.25,16.88
ca-2017-120824,aw-10930,2017-06-12,2017-06-16,central,home office,office supplies,binders,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", executive red",1.524,0.25,0.38
us-2017-135209,mh-17290,2017-12-29,2017-12-31,south,home office,office supplies,paper,xerox 1898,37.408,0.25,9.35
us-2017-135209,mh-17290,2017-12-29,2017-12-31,south,home office,office supplies,paper,astroparche fine business paper,25.344,0.25,6.34
ca-2018-148145,sw-20275,2018-03-18,2018-03-23,west,consumer,office supplies,art,deluxe chalkboard eraser cleaner,46.2,0.25,11.55
ca-2016-103870,sp-20860,2016-12-27,2016-12-31,south,corporate,technology,accessories,maxell cd-r discs,4.728,0.15,0.71
ca-2016-103870,sp-20860,2016-12-27,2016-12-31,south,corporate,furniture,furnishings,"executive impressions 14"" contract wall clock with quartz movement",53.352,0.08,4.27
ca-2016-103870,sp-20860,2016-12-27,2016-12-31,south,corporate,furniture,bookcases,o'sullivan 5-shelf heavy-duty bookcases,131.104,0.08,10.49
ca-2016-103870,sp-20860,2016-12-27,2016-12-31,south,corporate,office supplies,storage,staple magnet,22.512,0.25,5.63
ca-2016-103870,sp-20860,2016-12-27,2016-12-31,south,corporate,technology,accessories,sandisk ultra 16 gb microsdhc class 10 memory card,72.744,0.15,10.91
ca-2016-111017,sc-20695,2016-07-31,2016-08-06,central,corporate,office supplies,supplies,"acme 10"" easy grip assistive scissors",52.59,0.25,13.15
ca-2018-116988,pw-19030,2018-06-27,2018-06-29,west,corporate,office supplies,paper,xerox 1997,19.44,0.25,4.86
ca-2018-116988,pw-19030,2018-06-27,2018-06-29,west,corporate,furniture,furnishings,executive impressions supervisor wall clock,126.3,0.08,10.1
ca-2018-116988,pw-19030,2018-06-27,2018-06-29,west,corporate,technology,accessories,logitech p710e mobile speakerphone,1287.45,0.15,193.12
us-2015-169390,cs-12250,2015-02-07,2015-02-10,east,corporate,office supplies,storage,acco perma 4000 stacking storage drawers,64.96,0.25,16.24
ca-2017-168774,rp-19855,2017-09-04,2017-09-09,central,corporate,office supplies,storage,"hot file 7-pocket, floor stand",535.41,0.25,133.85
ca-2018-161592,cs-12175,2018-04-06,2018-04-10,south,corporate,office supplies,binders,3m organizer strips,8.1,0.25,2.02
us-2018-131961,mj-17740,2018-12-08,2018-12-11,east,consumer,office supplies,art,bic brite liner highlighters,13.248,0.25,3.31
us-2018-131961,mj-17740,2018-12-08,2018-12-11,east,consumer,technology,phones,ihome fm clock radio with lightning dock,83.988,0.15,12.6
ca-2017-102498,jg-15160,2017-07-24,2017-07-25,south,consumer,office supplies,art,panasonic kp-4abk battery-operated pencil sharpener,73.2,0.25,18.3
ca-2016-113222,ag-10765,2016-11-09,2016-11-09,central,home office,office supplies,binders,avery poly binder pockets,10.74,0.25,2.68
us-2016-144771,ck-12205,2016-10-02,2016-10-04,west,consumer,furniture,furnishings,9-3/4 diameter round wall clock,11.032,0.08,0.88
us-2016-144771,ck-12205,2016-10-02,2016-10-04,west,consumer,technology,accessories,sandisk ultra 32 gb microsdhc class 10 memory card,53.04,0.15,7.96
ca-2016-162376,hd-14785,2016-11-22,2016-11-25,east,home office,office supplies,art,newell 341,17.12,0.25,4.28
ca-2016-162376,hd-14785,2016-11-22,2016-11-25,east,home office,office supplies,paper,xerox 1936,59.94,0.25,14.98
ca-2018-128076,bo-11350,2018-02-02,2018-02-07,west,corporate,furniture,furnishings,eldon antistatic chair mats for low to medium pile carpets,210.58,0.08,16.85
ca-2018-128076,bo-11350,2018-02-02,2018-02-07,west,corporate,office supplies,binders,gbc durable plastic covers,30.96,0.25,7.74
ca-2018-128076,bo-11350,2018-02-02,2018-02-07,west,corporate,technology,machines,"hp officejet pro 8600 e-all-in-one printer, copier, scanner, fax",239.984,0.15,36.0
us-2016-163825,lc-16885,2016-06-16,2016-06-19,east,consumer,office supplies,binders,fellowes pb500 electric punch plastic comb binding machine with manual bind,3050.376,0.25,762.59
us-2016-163825,lc-16885,2016-06-16,2016-06-19,east,consumer,technology,phones,rca visys integrated pbx 8-line router,133.98,0.15,20.1
ca-2017-105662,rb-19465,2017-05-05,2017-05-09,south,home office,office supplies,paper,"snap-a-way black print carbonless speed message, no reply area, duplicate",93.248,0.25,23.31
ca-2017-105662,rb-19465,2017-05-05,2017-05-09,south,home office,technology,phones,avaya 4621sw voip phone,177.48,0.15,26.62
ca-2018-152198,jd-16015,2018-09-09,2018-09-10,east,consumer,office supplies,labels,avery 501,17.712,0.25,4.43
ca-2018-152198,jd-16015,2018-09-09,2018-09-10,east,consumer,office supplies,binders,3m organizer strips,4.86,0.25,1.22
ca-2018-152198,jd-16015,2018-09-09,2018-09-10,east,consumer,office supplies,binders,"acco data flex cable posts for top & bottom load binders, 6"" capacity",6.258,0.25,1.56
ca-2017-114307,mf-17665,2017-07-22,2017-07-26,east,corporate,office supplies,appliances,belkin f9h710-06 7 outlet surgemaster surge protector,37.68,0.25,9.42
ca-2017-114307,mf-17665,2017-07-22,2017-07-26,east,corporate,office supplies,paper,xerox 216,51.84,0.25,12.96
ca-2017-114307,mf-17665,2017-07-22,2017-07-26,east,corporate,furniture,furnishings,"eldon stackable tray, side-load, legal, smoke",27.42,0.08,2.19
ca-2017-114307,mf-17665,2017-07-22,2017-07-26,east,corporate,office supplies,binders,wilson jones easy flow ii sheet lifters,5.4,0.25,1.35
ca-2017-159891,bf-11170,2017-01-31,2017-02-06,south,home office,office supplies,binders,fellowes pb500 electric punch plastic comb binding machine with manual bind,1270.99,0.25,317.75
ca-2017-159891,bf-11170,2017-01-31,2017-02-06,south,home office,office supplies,envelopes,"#10 white business envelopes,4 1/8 x 9 1/2",125.36,0.25,31.34
ca-2017-112578,fo-14305,2017-12-29,2018-01-02,west,consumer,office supplies,storage,project tote personal file,14.03,0.25,3.51
ca-2017-112578,fo-14305,2017-12-29,2018-01-02,west,consumer,office supplies,supplies,fiskars spring-action scissors,27.96,0.25,6.99
ca-2016-107083,bb-11545,2016-11-21,2016-11-27,central,corporate,office supplies,art,"eldon spacemaker box, quick-snap lid, clear",5.344,0.25,1.34
ca-2016-107083,bb-11545,2016-11-21,2016-11-27,central,corporate,office supplies,binders,storex duratech recycled plastic frosted binders,1.696,0.25,0.42
ca-2016-107083,bb-11545,2016-11-21,2016-11-27,central,corporate,office supplies,appliances,kensington 6 outlet smartsocket surge protector,24.588,0.25,6.15
ca-2016-107083,bb-11545,2016-11-21,2016-11-27,central,corporate,office supplies,binders,cardinal hold-it cd pocket,7.98,0.25,2.0
ca-2016-151722,il-15100,2016-10-05,2016-10-09,east,consumer,technology,accessories,netgear n750 dual band wi-fi gigabit router,288.0,0.15,43.2
ca-2017-151148,po-19180,2017-09-12,2017-09-13,west,home office,technology,phones,lunatik tt5l-002 taktik strike impact protection system for iphone 5,146.952,0.15,22.04
ca-2017-151148,po-19180,2017-09-12,2017-09-13,west,home office,furniture,chairs,"global stack chair without arms, black",83.136,0.08,6.65
ca-2018-115882,db-13555,2018-09-14,2018-09-17,south,corporate,office supplies,appliances,3.6 cubic foot counter height office refrigerator,942.784,0.25,235.7
ca-2018-115882,db-13555,2018-09-14,2018-09-17,south,corporate,office supplies,paper,xerox 1988,74.352,0.25,18.59
ca-2016-132276,lc-16960,2016-02-23,2016-02-28,east,home office,office supplies,appliances,hoover portapower portable vacuum,26.88,0.25,6.72
ca-2016-132276,lc-16960,2016-02-23,2016-02-28,east,home office,office supplies,binders,avery self-adhesive photo pockets for polaroid photos,10.896,0.25,2.72
ca-2017-163636,mp-18175,2017-12-05,2017-12-09,central,home office,office supplies,art,newell 311,3.536,0.25,0.88
ca-2017-102813,ea-14035,2017-07-02,2017-07-03,central,corporate,furniture,chairs,"global airflow leather mesh back chair, black",528.43,0.08,42.27
ca-2017-102813,ea-14035,2017-07-02,2017-07-03,central,corporate,office supplies,paper,xerox 201,41.472,0.25,10.37
ca-2018-135377,bp-11095,2018-12-13,2018-12-18,east,corporate,furniture,bookcases,"bush andora bookcase, maple/graphite gray finish",287.976,0.08,23.04
ca-2016-165813,bm-11785,2016-03-20,2016-03-22,west,consumer,office supplies,storage,portable personal file box,29.304,0.25,7.33
ca-2016-133585,cm-12715,2016-03-01,2016-03-04,central,corporate,office supplies,art,panasonic kp-350bk electric pencil sharpener with auto stop,55.328,0.25,13.83
ca-2016-133585,cm-12715,2016-03-01,2016-03-04,central,corporate,furniture,bookcases,"atlantic metals mobile 5-shelf bookcases, custom colors",1227.9984,0.08,98.24
ca-2017-116911,jd-16150,2017-09-15,2017-09-20,west,corporate,office supplies,binders,avery heavy-duty ezd view binder with locking rings,20.416,0.25,5.1
ca-2017-116911,jd-16150,2017-09-15,2017-09-20,west,corporate,furniture,tables,bretford rectangular conference table tops,1128.39,0.08,90.27
us-2018-129224,as-10630,2018-03-17,2018-03-23,south,home office,office supplies,labels,avery 474,4.608,0.25,1.15
ca-2018-145765,cm-11815,2018-05-28,2018-06-02,west,corporate,technology,phones,panasonic kx ts208w corded phone,195.96,0.15,29.39
ca-2018-145765,cm-11815,2018-05-28,2018-06-02,west,corporate,office supplies,paper,xerox 230,15.552,0.25,3.89
ca-2018-145765,cm-11815,2018-05-28,2018-06-02,west,corporate,technology,accessories,logitech gaming g510s - keyboard,271.968,0.15,40.8
ca-2018-126914,je-15715,2018-06-15,2018-06-19,south,consumer,furniture,chairs,global executive mid-back manager's chair,698.352,0.08,55.87
ca-2018-126914,je-15715,2018-06-15,2018-06-19,south,consumer,furniture,bookcases,o'sullivan 2-shelf heavy-duty bookcases,77.728,0.08,6.22
ca-2016-169572,ag-10525,2016-09-06,2016-09-12,south,corporate,office supplies,binders,"slimview poly binder, 3/8""",46.62,0.25,11.66
ca-2018-162075,tt-21220,2018-03-18,2018-03-24,central,consumer,technology,phones,pyle pmp37led,537.544,0.15,80.63
ca-2015-162992,bp-11095,2015-12-19,2015-12-21,west,corporate,office supplies,labels,avery 516,14.62,0.25,3.66
ca-2015-162992,bp-11095,2015-12-19,2015-12-21,west,corporate,office supplies,fasteners,advantus t-pin paper clips,22.55,0.25,5.64
ca-2015-162992,bp-11095,2015-12-19,2015-12-21,west,corporate,technology,phones,wi-ex zboost yx540 cellular phone signal booster,583.8,0.15,87.57
ca-2015-162992,bp-11095,2015-12-19,2015-12-21,west,corporate,technology,phones,clarity 53712,211.168,0.15,31.68
ca-2017-106397,mj-17740,2017-07-07,2017-07-13,west,consumer,office supplies,paper,xerox 226,12.96,0.25,3.24
ca-2017-106397,mj-17740,2017-07-07,2017-07-13,west,consumer,office supplies,art,boston ks multi-size manual pencil sharpener,45.98,0.25,11.5
us-2017-150140,vm-21685,2017-04-06,2017-04-10,east,home office,technology,phones,nortel meridian m5316 digital phone,1294.75,0.15,194.21
ca-2015-116666,kt-16480,2015-05-08,2015-05-10,east,consumer,technology,copiers,hewlett packard laserjet 3310 copier,1799.97,0.15,270.0
ca-2018-148992,cs-12250,2018-11-23,2018-11-27,central,corporate,office supplies,paper,xerox 1959,10.688,0.25,2.67
ca-2017-140935,ab-10015,2017-11-10,2017-11-12,central,consumer,technology,phones,samsung convoy 3,221.98,0.15,33.3
ca-2017-140935,ab-10015,2017-11-10,2017-11-12,central,consumer,furniture,bookcases,"sauder facets collection library, sky alder finish",341.96,0.08,27.36
ca-2015-157644,ah-10030,2015-12-31,2016-01-01,east,corporate,technology,accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 10/pack",34.77,0.15,5.22
ca-2015-157644,ah-10030,2015-12-31,2016-01-01,east,corporate,office supplies,labels,avery 51,18.9,0.25,4.72
us-2018-100398,do-13435,2018-08-19,2018-08-23,west,consumer,office supplies,binders,"wilson jones elliptical ring 3 1/2"" capacity binders, 800 sheets",102.72,0.25,25.68
ca-2017-113082,mc-17590,2017-09-12,2017-09-16,east,corporate,furniture,furnishings,"dax contemporary wood frame with silver metal mat, desktop, 11 x 14 size",40.48,0.08,3.24
us-2018-110646,jf-15190,2018-10-26,2018-10-31,east,consumer,office supplies,binders,"gbc velobind prepunched cover sets, regency series",33.282,0.25,8.32
us-2018-110646,jf-15190,2018-10-26,2018-10-31,east,consumer,technology,phones,motorla hx550 universal bluetooth headset,118.65,0.15,17.8
us-2018-110646,jf-15190,2018-10-26,2018-10-31,east,consumer,office supplies,labels,avery 517,14.76,0.25,3.69
ca-2018-120614,sm-20950,2018-05-30,2018-06-04,west,corporate,office supplies,paper,"rediform s.o.s. 1-up phone message bk, 4-1/4x3-1/16 bk, 1 form/pg, 40 messages/bk, 3/pk",37.52,0.25,9.38
us-2017-140172,sp-20650,2017-03-08,2017-03-13,central,corporate,office supplies,appliances,honeywell enviracaire portable air cleaner for up to 8 x 10 room,207.144,0.25,51.79
us-2017-140172,sp-20650,2017-03-08,2017-03-13,central,corporate,office supplies,art,prang drawing pencil set,13.9,0.25,3.48
ca-2016-127754,ck-12760,2016-07-26,2016-07-31,west,corporate,furniture,chairs,office star - contemporary task swivel chair,266.352,0.08,21.31
ca-2016-144274,pw-19240,2016-11-23,2016-11-25,east,consumer,technology,phones,nortel meridian m3904 professional digital phone,307.98,0.15,46.2
ca-2016-144274,pw-19240,2016-11-23,2016-11-25,east,consumer,office supplies,paper,"1/4 fold party design invitations & white envelopes, 24 8-1/2"" x 11"" cards, 25 env./pack",44.1,0.25,11.02
ca-2016-144274,pw-19240,2016-11-23,2016-11-25,east,consumer,office supplies,art,"sanford colorific eraseable coloring pencils, 12 count",13.12,0.25,3.28
ca-2016-144274,pw-19240,2016-11-23,2016-11-25,east,consumer,office supplies,envelopes,staple envelope,16.56,0.25,4.14
ca-2016-144274,pw-19240,2016-11-23,2016-11-25,east,consumer,office supplies,paper,xerox 226,38.88,0.25,9.72
ca-2016-142930,eb-14170,2016-11-28,2016-12-02,central,consumer,office supplies,paper,xerox 1941,335.52,0.25,83.88
ca-2018-100622,dk-13090,2018-11-03,2018-11-07,south,consumer,technology,copiers,canon image class d660 copier,959.984,0.15,144.0
ca-2018-100622,dk-13090,2018-11-03,2018-11-07,south,consumer,office supplies,binders,avery self-adhesive photo pockets for polaroid photos,4.086,0.25,1.02
ca-2018-100622,dk-13090,2018-11-03,2018-11-07,south,consumer,office supplies,art,hunt boston vacuum mount ks pencil sharpener,55.984,0.25,14.0
ca-2018-100622,dk-13090,2018-11-03,2018-11-07,south,consumer,office supplies,paper,xerox 1923,10.688,0.25,2.67
ca-2018-117156,tb-21055,2018-03-21,2018-03-23,east,consumer,office supplies,envelopes,colored envelopes,8.856,0.25,2.21
ca-2016-115399,ag-10900,2016-12-19,2016-12-22,east,consumer,office supplies,labels,avery 474,6.912,0.25,1.73
us-2015-157847,sc-20020,2015-04-02,2015-04-06,central,consumer,office supplies,paper,xerox 1898,26.72,0.25,6.68
us-2015-157847,sc-20020,2015-04-02,2015-04-06,central,consumer,office supplies,paper,xerox 1947,33.488,0.25,8.37
ca-2016-115168,bb-11545,2016-06-05,2016-06-09,central,corporate,office supplies,paper,xerox 1981,10.56,0.25,2.64
ca-2015-109680,vp-21760,2015-10-06,2015-10-09,central,corporate,office supplies,storage,fellowes staxonsteel drawer files,386.34,0.25,96.58
ca-2017-167983,rp-19270,2017-08-21,2017-08-24,west,corporate,office supplies,binders,avery durable slant ring binders with label holder,33.44,0.25,8.36
ca-2016-145324,dh-13675,2016-11-15,2016-11-19,south,home office,furniture,furnishings,12-1/2 diameter round wall clock,39.96,0.08,3.2
ca-2016-153423,sw-20455,2016-06-22,2016-06-27,east,consumer,office supplies,binders,gbc ibimaster 500 manual proclick binding system,1217.568,0.25,304.39
us-2018-132675,kf-16285,2018-09-24,2018-09-28,south,home office,office supplies,storage,"tenex personal filing tote with secure closure lid, black/frost",15.51,0.25,3.88
us-2018-132675,kf-16285,2018-09-24,2018-09-28,south,home office,technology,phones,plantronics encore h101 dual earpieces headset,89.9,0.15,13.49
us-2018-132675,kf-16285,2018-09-24,2018-09-28,south,home office,office supplies,art,barrel sharpener,14.28,0.25,3.57
us-2018-132675,kf-16285,2018-09-24,2018-09-28,south,home office,office supplies,art,"bic brite liner grip highlighters, assorted, 5/pack",12.72,0.25,3.18
us-2018-132675,kf-16285,2018-09-24,2018-09-28,south,home office,office supplies,labels,self-adhesive removable labels,15.75,0.25,3.94
ca-2015-153808,fh-14275,2015-04-06,2015-04-10,west,corporate,office supplies,art,boston home & office model 2000 electric pencil sharpeners,70.95,0.25,17.74
ca-2015-153808,fh-14275,2015-04-06,2015-04-10,west,corporate,office supplies,binders,"avery trapezoid ring binder, 3"" capacity, black, 1040 sheets",65.568,0.25,16.39
ca-2015-153808,fh-14275,2015-04-06,2015-04-10,west,corporate,technology,accessories,razer kraken 7.1 surround sound over ear usb gaming headset,299.97,0.15,45.0
us-2017-112396,jr-16210,2017-02-09,2017-02-13,west,corporate,technology,accessories,logitech 910-002974 m325 wireless mouse for web scrolling,89.97,0.15,13.5
